id,id,organization_id,url,type,species,age,gender,size,name,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,attributes.spayed_neutered,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.state,contact.address.postcode
76,49679918,TX2287,https://www.petfinder.com/dog/terry-49679918/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Terry,adoptable,2020-11-03T10:00:59+0000,2020-11-03T10:00:59+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
77,49668896,TX1696,https://www.petfinder.com/dog/bob-marley-49668896/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Bob Marley,adoptable,2020-11-02T03:43:19+0000,2020-11-02T03:43:19+0000,114.5243,Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79407
78,49668733,TX1696,https://www.petfinder.com/dog/spencer-49668733/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Extra Large,Spencer,adoptable,2020-11-02T02:59:29+0000,2020-11-02T02:59:29+0000,114.5243,Great Dane,Hound,FALSE,FALSE,TRUE,Lubbock,TX,79407
81,49644615,TX2287,https://www.petfinder.com/dog/bonnie-49644615/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Bonnie,adoptable,2020-10-30T10:02:40+0000,2020-10-30T10:02:40+0000,115.2064,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
83,49633899,TX2287,https://www.petfinder.com/dog/dale-49633899/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Dale,adoptable,2020-10-29T10:02:26+0000,2020-10-29T10:02:26+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
90,49586311,TX1696,https://www.petfinder.com/dog/callie-49586311/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Callie,adoptable,2020-10-24T16:51:10+0000,2020-10-24T16:51:10+0000,114.5243,Labrador Retriever,Border Collie,TRUE,FALSE,TRUE,Lubbock,TX,79407
91,49586285,TX1696,https://www.petfinder.com/dog/emily-49586285/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Emily,adoptable,2020-10-24T16:44:43+0000,2020-10-24T16:44:43+0000,114.5243,Boxer,,TRUE,FALSE,TRUE,Lubbock,TX,79407
92,49583677,TX2287,https://www.petfinder.com/dog/anduin-49583677/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Anduin,adoptable,2020-10-24T10:01:26+0000,2020-10-24T10:01:26+0000,115.2064,Pit Bull Terrier,Mastiff,TRUE,FALSE,TRUE,Lubbock,TX,79404
95,49554255,TX2287,https://www.petfinder.com/dog/sissy-49554255/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Sissy,adoptable,2020-10-22T10:01:54+0000,2020-10-22T10:01:54+0000,115.2064,Border Collie,,TRUE,FALSE,TRUE,Lubbock,TX,79404
96,49541766,TX2287,https://www.petfinder.com/dog/madre-49541766/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Madre,adoptable,2020-10-21T10:00:54+0000,2020-10-21T10:00:54+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
105,49440361,TX2287,https://www.petfinder.com/dog/wedo-49440361/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Wedo,adoptable,2020-10-13T10:02:53+0000,2020-10-13T10:02:53+0000,115.2064,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
107,49367545,TX2287,https://www.petfinder.com/dog/mollie-49367545/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Mollie,adoptable,2020-10-07T10:01:51+0000,2020-10-07T10:01:51+0000,115.2064,Shepherd,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
116,49244083,TX2454,https://www.petfinder.com/dog/tito-49244083/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Tito,adoptable,2020-09-27T16:05:07+0000,2020-09-27T16:05:07+0000,112.8065,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79416
117,49244018,TX2454,https://www.petfinder.com/dog/cooper-49244018/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Cooper,adoptable,2020-09-27T16:01:02+0000,2020-09-27T16:01:02+0000,112.8065,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79416
118,49243994,TX2454,https://www.petfinder.com/dog/carson-49243994/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Carson,adoptable,2020-09-27T15:58:54+0000,2020-09-27T15:58:54+0000,112.8065,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79416
120,49243960,TX2454,https://www.petfinder.com/dog/bash-49243960/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Bash,adoptable,2020-09-27T15:54:14+0000,2020-09-27T15:54:14+0000,112.8065,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79416
121,49243958,TX2454,https://www.petfinder.com/dog/reno-49243958/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Reno,adoptable,2020-09-27T15:51:44+0000,2020-09-27T15:51:44+0000,112.8065,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79416
122,49243942,TX2454,https://www.petfinder.com/dog/roxie-49243942/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Roxie,adoptable,2020-09-27T15:49:36+0000,2020-09-27T15:49:36+0000,112.8065,American Staffordshire Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79416
128,49194717,TX1696,https://www.petfinder.com/dog/molly-49194717/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Female,Large,Molly,adoptable,2020-09-23T17:01:40+0000,2020-09-23T17:01:40+0000,114.5243,Labrador Retriever,,TRUE,FALSE,TRUE,Lubbock,TX,79407
129,49191124,TX2287,https://www.petfinder.com/dog/piper-49191124/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Piper,adoptable,2020-09-23T10:01:37+0000,2020-09-23T10:01:37+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
135,49135452,TX2287,https://www.petfinder.com/dog/cherry-49135452/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Cherry,adoptable,2020-09-18T10:01:39+0000,2020-09-18T10:01:39+0000,115.2064,Labrador Retriever,Pit Bull Terrier,TRUE,FALSE,TRUE,Lubbock,TX,79404
145,48963314,TX1696,https://www.petfinder.com/dog/barker-48963314/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Barker,adoptable,2020-09-03T11:32:39+0000,2020-09-03T11:32:39+0000,114.5243,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79407
146,48931358,TX1300,https://www.petfinder.com/dog/cheeto-48931358/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,CHEETO,adoptable,2020-08-31T19:07:00+0000,2020-08-31T19:07:00+0000,114.5243,Dachshund,Mixed Breed,FALSE,FALSE,TRUE,Lubbock,TX,79407
147,48931184,TX1300,https://www.petfinder.com/dog/trevor-48931184/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Trevor,adoptable,2020-08-31T18:59:46+0000,2020-08-31T18:59:46+0000,114.5243,Mixed Breed,Chihuahua,TRUE,FALSE,TRUE,Lubbock,TX,79407
152,48848313,TX2287,https://www.petfinder.com/dog/sarge-48848313/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Sarge,adoptable,2020-08-22T10:00:37+0000,2020-08-22T10:00:37+0000,115.2064,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
169,48504093,TX1300,https://www.petfinder.com/dog/lark-48504093/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,LARK,adoptable,2020-07-16T02:44:15+0000,2020-07-16T02:44:15+0000,114.5243,Chihuahua,,FALSE,FALSE,TRUE,Lubbock,TX,79407
170,48504007,TX1300,https://www.petfinder.com/dog/coco-48504007/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,CoCo,adoptable,2020-07-16T02:41:05+0000,2020-07-16T02:41:05+0000,114.5243,Terrier,Chihuahua,TRUE,FALSE,TRUE,Lubbock,TX,79407
171,48503980,TX1300,https://www.petfinder.com/dog/chaco-48503980/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,CHACO,adoptable,2020-07-16T02:33:32+0000,2020-07-16T02:33:32+0000,114.5243,Jack Russell Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79407
172,48503424,TX2454,https://www.petfinder.com/dog/blaze-48503424/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Blaze,adoptable,2020-07-16T01:18:12+0000,2020-07-16T01:18:12+0000,112.8065,Black Mouth Cur,American Staffordshire Terrier,TRUE,FALSE,TRUE,Lubbock,TX,79416
174,48382856,TX2454,https://www.petfinder.com/dog/bo-48382856/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,BO,adoptable,2020-07-02T19:00:18+0000,2020-07-02T19:00:18+0000,112.8065,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79416
248,48099173,TX2454,https://www.petfinder.com/dog/owen-48099173/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Owen,adoptable,2020-05-31T01:34:42+0000,2020-05-31T01:34:42+0000,112.8065,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79416
249,48099154,TX2454,https://www.petfinder.com/dog/velvet-48099154/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Velvet,adoptable,2020-05-31T01:20:07+0000,2020-05-31T01:20:07+0000,112.8065,Chiweenie,,TRUE,FALSE,TRUE,Lubbock,TX,79416
253,47922902,TX2454,https://www.petfinder.com/dog/phoenix-47922902/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Phoenix,adoptable,2020-05-04T03:19:55+0000,2020-05-04T03:19:55+0000,112.8065,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79416
256,47893531,TX2454,https://www.petfinder.com/dog/seymore-47893531/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Seymore,adoptable,2020-04-29T02:48:21+0000,2020-04-29T02:48:21+0000,112.8065,Blue Lacy,,TRUE,FALSE,TRUE,Lubbock,TX,79416
257,47892517,TX2454,https://www.petfinder.com/dog/figaro-47892517/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Figaro,adoptable,2020-04-29T02:44:07+0000,2020-04-29T02:44:07+0000,112.8065,Blue Lacy,,TRUE,FALSE,TRUE,Lubbock,TX,79416
260,47808582,TX2287,https://www.petfinder.com/dog/maggy-47808582/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Maggy,adoptable,2020-04-14T10:01:49+0000,2020-04-14T10:01:49+0000,115.2064,Pit Bull Terrier,,FALSE,FALSE,TRUE,Lubbock,TX,79404
262,47658596,TX2454,https://www.petfinder.com/dog/shiner-47658596/tx/lubbock/operation-pawprints-tx2454/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Shiner,adoptable,2020-09-27T16:01:43+0000,2020-03-20T02:57:57+0000,112.8065,Boxer,Dalmatian,TRUE,FALSE,TRUE,Lubbock,TX,79416
272,45277292,TX1300,https://www.petfinder.com/dog/chad-45277292/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,CHAD,adoptable,2019-07-16T22:30:58+0000,2019-07-16T22:30:58+0000,114.5243,Labrador Retriever,,TRUE,FALSE,TRUE,Lubbock,TX,79407
273,45250128,TX1297,https://www.petfinder.com/dog/hazel-45250128/tx/lubbock/saving-grace-pit-bull-rescue-tx1297/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Hazel,adoptable,2019-07-13T17:49:39+0000,2019-07-13T17:49:39+0000,117.5206,Weimaraner,Pit Bull Terrier,TRUE,FALSE,FALSE,Lubbock,TX,79424
276,44650933,TX1696,https://www.petfinder.com/dog/annie-44650933/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Annie,adoptable,2019-05-09T12:14:06+0000,2019-05-09T12:14:06+0000,114.5243,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79407
279,43018260,TX1300,https://www.petfinder.com/dog/sparky-43018260/tx/lubbock/morris-safe-house-foundation-tx1300/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Sparky,adoptable,2018-10-14T16:43:49+0000,2018-10-14T16:43:49+0000,114.5243,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79407
49,49762056,OK484,https://www.petfinder.com/dog/niko-49762056/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,NIKO,adoptable,2020-11-11T19:10:15+0000,2020-11-11T19:10:15+0000,133.7884,Husky,,FALSE,FALSE,TRUE,Mangum,OK,73554
50,49761367,OK484,https://www.petfinder.com/dog/togo-49761367/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,TOGO,adoptable,2020-11-11T18:10:08+0000,2020-11-11T18:10:08+0000,133.7884,Husky,,FALSE,FALSE,TRUE,Mangum,OK,73554
106,49398139,OK484,https://www.petfinder.com/dog/helen-49398139/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,HELEN,adoptable,2020-10-09T16:10:10+0000,2020-10-09T16:10:10+0000,133.7884,Catahoula Leopard Dog,Mixed Breed,FALSE,FALSE,TRUE,Mangum,OK,73554
113,49348123,OK484,https://www.petfinder.com/dog/rodger-49348123/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,RODGER,adoptable,2020-10-05T21:10:18+0000,2020-10-05T21:10:18+0000,133.7884,Black Labrador Retriever,,FALSE,FALSE,TRUE,Mangum,OK,73554
114,49344827,OK484,https://www.petfinder.com/dog/mac-stray-ma191-49344827/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,MAC-Stray-ma191,adoptable,2020-10-05T17:10:07+0000,2020-10-05T17:10:07+0000,133.7884,Hound,,FALSE,FALSE,TRUE,Mangum,OK,73554
143,49050943,OK484,https://www.petfinder.com/dog/yogi-49050943/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,YOGI,adoptable,2020-09-10T22:10:11+0000,2020-09-10T22:10:11+0000,133.7884,American Staffordshire Terrier,American Bulldog,FALSE,FALSE,TRUE,Mangum,OK,73554
151,48895153,OK484,https://www.petfinder.com/dog/xylas-48895153/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,XYLAS,adoptable,2020-10-29T19:10:15+0000,2020-08-27T16:10:09+0000,133.7884,American Staffordshire Terrier,,FALSE,FALSE,TRUE,Mangum,OK,73554
153,48837739,OK484,https://www.petfinder.com/dog/mac-stray-ma177-48837739/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,MAC-Stray-ma177,adoptable,2020-08-21T03:10:08+0000,2020-08-21T03:10:08+0000,133.7884,Border Collie,,FALSE,FALSE,TRUE,Mangum,OK,73554
154,48837740,OK484,https://www.petfinder.com/dog/mac-stray-ma178-48837740/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,MAC-Stray-ma178,adoptable,2020-08-21T03:10:08+0000,2020-08-21T03:10:08+0000,133.7884,Border Collie,,FALSE,FALSE,TRUE,Mangum,OK,73554
167,48572561,OK484,https://www.petfinder.com/dog/mac-stray-ma171-48572561/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,MAC-Stray-ma171,adoptable,2020-07-23T15:10:13+0000,2020-07-23T15:10:13+0000,133.7884,Smooth Collie,,FALSE,FALSE,TRUE,Mangum,OK,73554
32,49774734,TX1492,https://www.petfinder.com/dog/issac-newton-44794-49774734/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Issac Newton 44794,adoptable,2020-11-12T22:28:15+0000,2020-11-12T22:28:14+0000,53.5751,Collie,,TRUE,FALSE,TRUE,Pampa,TX,79065
51,49759271,TX1492,https://www.petfinder.com/dog/chloe-bank-44792-49759271/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Chloe Bank$ 44792,adoptable,2020-11-11T14:44:04+0000,2020-11-11T14:44:04+0000,53.5751,Chihuahua,,TRUE,FALSE,TRUE,Pampa,TX,79065
54,49747916,TX1492,https://www.petfinder.com/dog/chuck-berry-44746-49747916/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Chuck Berry 44746,adoptable,2020-11-10T15:14:04+0000,2020-11-10T15:14:04+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
55,49747766,TX1492,https://www.petfinder.com/dog/flap-jack-44775-49747766/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Flap Jack 44775,adoptable,2020-11-10T14:43:38+0000,2020-11-10T14:43:38+0000,53.5751,Black Labrador Retriever,,TRUE,FALSE,TRUE,Pampa,TX,79065
56,49747622,TX1492,https://www.petfinder.com/dog/rosie-petal-44785-49747622/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Rosie Petal 44785,adoptable,2020-11-10T14:16:24+0000,2020-11-10T14:16:24+0000,53.5751,Australian Cattle Dog / Blue Heeler,,TRUE,FALSE,TRUE,Pampa,TX,79065
64,49738534,TX1492,https://www.petfinder.com/dog/drago-malfroy-44593-49738534/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Drago Malfroy 44593,adoptable,2020-11-09T15:59:15+0000,2020-11-09T15:59:15+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
65,49738533,TX1492,https://www.petfinder.com/dog/jasper-jelly-bean-44754-49738533/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Jasper Jelly Bean 44754,adoptable,2020-11-09T15:59:15+0000,2020-11-09T15:59:15+0000,53.5751,Australian Shepherd,,TRUE,FALSE,TRUE,Pampa,TX,79065
66,49738339,TX1492,https://www.petfinder.com/dog/sexy-rexy-44765-49738339/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Sexy Rexy 44765,adoptable,2020-11-09T15:28:58+0000,2020-11-09T15:28:58+0000,53.5751,Black Mouth Cur,,TRUE,FALSE,TRUE,Pampa,TX,79065
67,49738338,TX1492,https://www.petfinder.com/dog/pokey-outlaw-44748-49738338/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Pokey Outlaw 44748,adoptable,2020-11-09T15:28:58+0000,2020-11-09T15:28:58+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
68,49738000,TX1492,https://www.petfinder.com/dog/peanut-mcfries-44747-49738000/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Peanut McFries 44747,adoptable,2020-11-09T15:14:08+0000,2020-11-09T15:14:08+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
85,49624503,TX1492,https://www.petfinder.com/dog/diesel-nascar-44563-49624503/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Diesel Nascar 44563,adoptable,2020-10-28T15:23:49+0000,2020-10-28T15:23:49+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
100,49507127,TX1492,https://www.petfinder.com/dog/luna-lexi-44285-49507127/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Luna Lexi 44285,adoptable,2020-10-18T14:41:37+0000,2020-10-18T14:41:37+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
119,49243995,TX1492,https://www.petfinder.com/dog/baby-girl-taco-44244-49243995/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Baby Girl Taco 44244,adoptable,2020-09-27T15:56:30+0000,2020-09-27T15:56:30+0000,53.5751,Australian Cattle Dog / Blue Heeler,McNab,TRUE,FALSE,TRUE,Pampa,TX,79065
159,48626661,TX1492,https://www.petfinder.com/dog/larry-the-cable-guy-42919-48626661/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Larry the Cable Guy 42919,adoptable,2020-07-29T13:49:10+0000,2020-07-29T13:49:10+0000,53.5751,Australian Shepherd,,TRUE,FALSE,TRUE,Pampa,TX,79065
252,48011911,TX1492,https://www.petfinder.com/dog/apollo-the-sun-dog-42695-48011911/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Apollo the Sun Dog 42695,adoptable,2020-05-18T17:10:07+0000,2020-05-18T17:10:07+0000,53.5751,Cattle Dog,,TRUE,FALSE,TRUE,Pampa,TX,79065
270,45906358,TX1492,https://www.petfinder.com/dog/hank-williams-43906-45906358/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Hank Williams 43906,adoptable,2020-08-27T18:11:41+0000,2019-09-08T15:28:21+0000,53.5751,Pit Bull Terrier,,TRUE,FALSE,TRUE,Pampa,TX,79065
82,49639335,TX1423,https://www.petfinder.com/dog/andy-49639335/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Andy,adoptable,2020-10-29T19:44:06+0000,2020-10-29T19:44:06+0000,142.7177,Mixed Breed,,TRUE,FALSE,TRUE,Post,TX,79356
125,49210293,TX1423,https://www.petfinder.com/dog/jake-49210293/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Jake,adoptable,2020-09-24T19:34:06+0000,2020-09-24T19:34:06+0000,142.7177,Labrador Retriever,,TRUE,FALSE,TRUE,Post,TX,79356
